,household_id,id,name,sex,age,occupation,father,mother,paternal_grandfather,maternal_grandfather,spouse,siblings,children,relation_to_declarant,role,owner
1313,173-Ar-21,173-Ar-21-S1,Eros,,1,,,NN,,,,[],[],,slave,Athenarion [slave no. 5]
1314,173-Ar-21,173-Ar-21-S2,Helena,,60,,,,,,,[],[],,slave,Protous [no. 11]
1315,173-Ar-21,173-Ar-21-S3,Protarous,,13,,,Helena [slave no. 2],,,,[],[],,slave,Protous [no. 11]
1316,173-Ar-21,173-Ar-21-S4,Protous,,,,,Protarous [slave no. 3],,,,[],[],,slave,Protous[no. 11]
1317,173-Ar-21,173-Ar-21-S5,NN,female,age lost,,,,,,,[],[],,slave,Athenarion [no. 13]
1318,187-Ar-38,187-Ar-38-d1,Not preserved,,,,,,,,,[],[],self,family member,
1319,187-Ar-38,187-Ar-38-FM1,NN,,40,,,,,,,[],[],,family member,
1320,187-Ar-39,187-Ar-39-d1,Sarapias,female,47,,Phaseis,Tephorsais,,,,[],"['187-Ar-39-FM1', '187-Ar-39-FM2']",self,family member,
1321,187-Ar-39,187-Ar-39-FM1,Herakleia,female,29,,NN,187-Ar-39-d1,,,,[],[],daughter,family member,
1322,187-Ar-39,187-Ar-39-FM2,Tkoui (?),female,17,,NN,187-Ar-39-d1,,,,[],[],daughter,family member,
1323,187-AMO,187-AMO-d1,Aphrodisios,male,,,Didymos,,,,,[],[],self,family member,
1324,201-An?-l,201-An?-l-d1,Not preserved,,,,,,,,,[],[],self,family member,
1325,201-AM3,201-AM3-d1,]tion,,,,,,,,,[],[],self,family member,
1326,201-AM3,201-AM3-NK1,Neilos,,45,,,,,,,[],[],self,free non-kin,
1327,201-AM4,201-AM4-d1,Alba...,male,50,weaver,NN,Herieus,NN,,,[],['201-AM4-FM1'],self,family member,
1328,201-AM4,201-AM4-FM1,Teieus,female,27,,201-AM4-d1,,,,,[],[],daughter,family member,
1329,215-Ar-9,215-Ar-9-d1,Marcus Aurelius Dionysodoros alias Kephalas,,age lost,,,,,,,"['215-Ar-9-FM1', '215-Ar-9-FM2']",[],self,family member,
1330,215-Ar-9,215-Ar-9-FM1,"Aurelia D..ition,",female,age lost,,ition,,,,,['215-Ar-9-d1'],[],sister,family member,
1331,215-Ar-9,215-Ar-9-FM2,Aurelia Theonis alias Koues,female,10,,,,,,,['215-Ar-9-d1'],[],sister,family member,
1332,215-Ar-9,215-Ar-9-S1,NN,,age lost,,,,,,,[],[],,slave,
1333,215-Ar-9,215-Ar-9-S2,NN,,age lost,,,,,,,[],[],,slave,
1334,215-Ar-9,215-Ar-9-S3,Dikaiosyne,,age lost,,,,,,,[],[],,slave,
1335,215-Ar-lO,215-Ar-lO-d1,Aur,male,,,Leontas,Aur.,Chairemon,,,[],[],self,family member,
1336,215-Ar-l 1,215-Ar-l 1-d1,Aur. Hieranoupis,male,57,priest,Peteuris,Thenatymis,,,,[],"['215-Ar-l 1-FM1', '215-Ar-l 1-FM2']",self,family member,
1337,215-Ar-l 1,215-Ar-l 1-FM1,Psenatumis,male,38,,215-Ar-l 1-d1,Neptechis,,,,[],[],,family member,
1338,215-Ar-l 1,215-Ar-l 1-FM2,Horos,male,19,,215-Ar-l 1-d1,Neptechis,,,,[],[],,family member,
1339,215-Ox-2,215-Ox-2-d1,Aur. Theon,male,age lost,,Gaius,Dionysia,,Sarapammon,,[],[],self,family member,
1340,215-Ox-3,215-Ox-3-d1,Aur. Herakleides,male,age lost,,Apollonios,Sinthonis,,,,[],[],self,family member,
1341,215-Ox-4,215-Ox-4-d1,Aurelia Serenilla alias Dionysia,female,age lost,,Sarapion,Faustina,,,,[],[],self,family member,
1342,215-Ox-5,215-Ox-5-d1,Name(s) not preserved; perhaps two sisters through guardian,,,,,,,,,[],[],self,family member,
1343,229-Ar-3,229-Ar-3-d1,Aur. Euporos,male,,,Leontas,NN,Chairemon,,,[],['229-Ar-3-FM1'],self,family member,
1344,229-Ar-3,229-Ar-3-FM1,Aur. Euporos,male,age lost,,229-Ar-3-d1,NN,Chairemon,,,['229-Ar-3-FM2'],[],son,family member,
1345,229-Ar-3,229-Ar-3-FM2,Aur. NN,male,age lost,,Leontas,NN,Chairemon,,,['229-Ar-3-FM1'],[],,family member,
1346,243-Ox-4,243-Ox-4-d1,Aur. Serenos,male,,,NN,Isis,,,,[],[],self,family member,
1347,???-Ar-6,???-Ar-6-d1,Soteris,female,,,NN,,,,,[],[],self,family member,
1348,???-Ar-6,???-Ar-6-NK1,NN,male,age lost,,NN,Arsous,,,???-Ar-6-NK2,[],[],,free non-kin,
1349,???-Ar-6,???-Ar-6-NK2,Esoeris,female,age lost,,NN,,,,???-Ar-6-NK1,[],[],,free non-kin,
1350,229-Ly-l,229-Ly-l-d1,Aur. Didyme,female,age not given,,Sarapion,,Pathermoites,,,[],[],self,family member,
1351,229-Ly-l,229-Ly-l-S1,Tourbon,,14,,,,,,,[],[],,slave,Aur. Didyme [declarant]
1352,229-Ly-l,229-Ly-l-S2,Aniketos the younger,,14,,,,,,,[],[],,slave,
